condition,question,gold_answers,em_first_line,em_full,model_answer
closedbook,how many countries are a part of opec,14,0.0,0.0,"As of 2024, OPEC (Organization of the Petroleum Exporting Countries) has **12 member countries**.    The current members are:   1. Algeria   2. Congo   3. Equatorial Guinea   4. Gabon   5. Iran   6. Iraq   7. Kuwait   8. Libya   9. Nigeria   10. Saudi Arabia   11. United Arab Emirates   12. Venezuela    *(Note: Ecuador, Indonesia, and Qatar have left OPEC in recent years"
closedbook,what type of car is a jeep considered,off-road vehicles|light utility vehicles|sport utility vehicles,0.0,0.0,"A Jeep is considered a **sport utility vehicle (SUV)** or, more specifically, an **off-road vehicle**. While the term ""Jeep"" is a brand name (owned by Stellantis), it has become a generic term for rugged, four-wheel-drive vehicles designed for both on-road and off-road use."
closedbook,what is the name of manchester united stadium,Old Trafford,1.0,1.0,The name of Manchester United's stadium is **Old Trafford**.
closedbook,who sings the theme song for the proud family,Destiny's Child|Solange Knowles,1.0,1.0,"The theme song for *The Proud Family* is performed by **Solange Knowles** (often credited as Solange). The song is titled ""The Proud Family Theme."""
closedbook,who wrote cant get you out of my head lyrics,Cathy Dennis and Rob Davis|Rob Davis|Cathy Dennis,1.0,1.0,"The lyrics for the song ""Can't Get You Out of My Head"" were written by **Cathy Dennis** and **Rob Davis**. The song was performed by Kylie Minogue and released in 2001."
closedbook,who may be affected by monetary penalties imposed by the irs,Taxpayers in the United States,0.0,0.0,"Monetary penalties imposed by the IRS can affect a wide range of individuals and entities, including:  1.  **Individual Taxpayers:** For errors on tax returns, late filing, late payment, underpayment of estimated tax, or failure to report certain foreign accounts (FBAR). 2.  **Businesses (Corporations, Partnerships, LLCs):** For late filing, incorrect information returns (e.g., W-2s, 1099s), failure to pay payroll taxes ("
closedbook,who turned out to be the mother on how i met your mother,Tracy McConnell,1.0,1.0,"In the television series *How I Met Your Mother*, the mother is **Tracy McConnell**, portrayed by actress Cristin Milioti. She is revealed in the final season (Season 9) and is shown to have met Ted Mosby at the Farhampton train station in 2013. The show's final episode also reveals that Tracy passed away in 2024, which is why Ted is telling the story to his children."
closedbook,what is the corporate tax rate in great britain,20%,0.0,1.0,"The corporate tax rate in Great Britain (the United Kingdom) varies depending on the company's profits.  For the financial year starting **1 April 2024**:  - **19%** for profits up to **£50,000** (Small Profits Rate) - **25%** for profits over **£250,000** (Main Rate) - **Marginal Relief** applies for profits between **£50,001 and £250,000**, meaning the effective rate gradually increases from"
closedbook,what is the meaning of the name sinead,God forgave/God gratified,0.0,0.0,"The name **Sinead** (often spelled Sinéad) is the Irish form of the name **Janet** or **Jane**. It is derived from the French name **Jeannette**, which itself comes from **Jeanne** (the feminine form of John).  **Meaning:** The name ultimately traces back to the Hebrew name **Yochanan**, which means **""God is gracious""** or **""Gift of God.""**  **Pronunciation:** It is pronounced **shi-NA"
closedbook,what network is showing the monday night football game,ESPN,0.0,1.0,"I don't have real-time access to current TV schedules or live sports broadcasting information. To find out which network is showing the Monday Night Football game tonight, I recommend checking:  - Your local TV listings - The official NFL website or app - ESPN (which typically broadcasts Monday Night Football in the U.S.) - A streaming service guide (like ESPN+, Hulu + Live TV, or YouTube TV)  If you tell me the date or week of the game, I can help confirm the network"
closedbook,what is the form of mozart symphony no 40,G minor|minor key symphonies,1.0,1.0,"Mozart's Symphony No. 40 in G minor, K. 550, is written in **sonata form** for its first movement, but the symphony as a whole is in **four movements** (the standard form for a Classical symphony).  Here is the specific form of each movement:  1.  **Molto allegro** (1st movement): **Sonata form** (in G minor). This includes an exposition, development, and recapitulation. 2."
closedbook,what was the city of beijing previously known as,Peking,1.0,1.0,"The city of Beijing was previously known as **Peking** (an older romanization) and historically as **Beiping** (Northern Peace) during certain periods, such as under the Ming dynasty before it became the capital. It has also been called **Yanjing** (Capital of Yan) in ancient times."
closedbook,when is the fourth movie of the divergent series coming out,never made,0.0,0.0,"Based on current information, **there is no fourth movie in the *Divergent* series coming out.**  The series was originally planned as a four-film adaptation of Veronica Roth's trilogy, with the final book, *Allegiant*, split into two movies. However, after the poor box office performance of *The Divergent Series: Allegiant* (2016), the planned final film, *Ascendant*, was canceled.  The studio (Lionsgate) later announced plans to finish the story"
closedbook,who will take the throne after the queen dies,"Charles, Prince of Wales",0.0,0.0,"The answer depends on which queen you are referring to, as succession laws vary by country.  If you mean **Queen Elizabeth II** (who died in 2022), the throne was taken by her eldest son, **King Charles III**.  If you mean the current reigning queen, such as **Queen Margrethe II of Denmark** (who abdicated in January 2024), the throne passed to her eldest son, **King Frederik X**.  If you mean a hypothetical future event for a"
closedbook,who is the girl in green day 21 guns,Lisa Stelly,1.0,1.0,"The girl in the music video for Green Day's ""21 Guns"" is actress **Lisa Stelly**. She plays the female lead opposite actor **Jake Gyllenhaal** (who appears in the video as the male lead). The video was directed by Marc Webb."
closedbook,what are the zords in the power rangers movie,animal-themed Ninja Zords,0.0,0.0,"Based on the 2017 *Power Rangers* movie (often called *Power Rangers: The Movie* or *Power Rangers (Reboot)*), the Zords are ancient, alien war machines that are awakened by the Rangers. They are not the traditional, animal-shaped vehicles from the TV show, but rather more organic, crystalline, and dinosaur-like.  Here are the Zords from that movie:  1.  **The Dinozords (Individual Zords):**     - **Tric"
closedbook,who decides the number of judges in the high court,the President of India,1.0,1.0,"The number of judges in a High Court is decided by the **President of India**.  However, the President acts on the advice of the **Central Government (Cabinet)**. The actual process involves:  1.  The **Chief Justice of India** and the **Chief Justice of the concerned High Court** make a recommendation based on the caseload and judicial work. 2.  The **Union Law Ministry** reviews this recommendation. 3.  The proposal is then sent to the **Cabinet"
closedbook,name the process of fusion of an egg with a sperm,fertilization|Human fertilization,1.0,1.0,The process of fusion of an egg with a sperm is called **fertilization**.
closedbook,the vascular layer of the eye is the,middle layer|The uvea|uvea,1.0,1.0,"The vascular layer of the eye is the **uvea** (also known as the uveal tract). It consists of three main parts: the **choroid**, the **ciliary body**, and the **iris**."
closedbook,the cuban revolt against spain was led by,Máximo Gomez|Antonio Maceo|José Martí,1.0,1.0,"The Cuban revolt against Spain was led by **José Martí**, along with other key figures such as **Antonio Maceo** and **Máximo Gómez**. This uprising, known as the Cuban War of Independence, began in 1895."
closedbook,when was the first documented case of tool mark identification,1835,0.0,0.0,"The first documented case of tool mark identification is generally attributed to **John T. Trowbridge**, a professor of physics at Harvard University. In **1856**, he used a microscope to compare a chisel mark left at a crime scene with a chisel owned by a suspect, successfully matching the unique striations. This case is often cited as the earliest known example of forensic tool mark analysis."
closedbook,who has won the mens singles title in the australian open tennis tournament,Roger Federer,0.0,0.0,"The men's singles title at the Australian Open has been won by many players. The most recent champion (as of 2025) is **Jannik Sinner** (Italy), who won in 2024 and successfully defended his title in 2025.  Other notable recent winners include: - **Novak Djokovic** (Serbia) – holds the record with 10 titles (2008, 2011, 2012, 2013, 2015,"
closedbook,when did beds become popular in france and germany,the 12th century,0.0,0.0,"That's an interesting question about the history of everyday life. The answer depends on what you mean by ""beds"" (a simple sleeping pallet vs. a framed, raised bed) and ""popular"" (common among the elite vs. widespread among all classes).  Here’s a breakdown for France and Germany:  ### The Short Answer  - **For the elite (nobility & wealthy merchants):** Beds became popular and highly ornate status symbols in the **Late Middle Ages (14th"
closedbook,who wrote the song the glory of love,Billy Hill,1.0,1.0,"The song ""The Glory of Love"" was written by **Billy Hill**. It was first published in 1936 and has been recorded by many artists, most famously by **Benny Goodman** (with vocals by Helen Ward) and later by **Jimmy Durante**, who made it his signature song."
closedbook,who wrote the book the origin of species,Charles Darwin,1.0,1.0,The book *On the Origin of Species* was written by **Charles Darwin**. It was first published in 1859.
closedbook,who sang rip it up and start again,Scottish post-punk band Orange Juice|Orange Juice,1.0,1.0,"The song ""Rip It Up and Start Again"" was performed by the Scottish post-punk band **Orange Juice**. It was released in 1983 as the title track from their second studio album."
closedbook,where are the winter olympics and when do they start,"Pyeongchang County, South Korea|Pyeongchang, South Korea|9 to 25 February 2018|9 February",0.0,0.0,"The next Winter Olympics will be held in **Milan and Cortina d'Ampezzo, Italy**. They are scheduled to start on **February 6, 2026**, and will run through February 22, 2026."
closedbook,when does the miz and maryse show start,2018,0.0,0.0,"I don't have access to real-time schedules or current TV listings. The start time for **The Miz and Maryse Show** (often featured on WWE programming or their YouTube channel) can vary depending on the season, network, or platform.  For the most accurate and up-to-date information, I recommend:  - Checking **WWE's official website** or their **YouTube channel** for the latest episodes. - Looking at your local TV listings if it airs on a specific network (like USA"
closedbook,where was the first season of slasher filmed,"Orangeville, Ontario, Canada|Sudbury, Parry Sound",0.0,0.0,"The first season of *Slasher*, titled **""The Executioner,""** was filmed in **Sudbury, Ontario, Canada**."
closedbook,who said if a tree falls in the woods and nobody hears it,Philosopher George Berkeley|Charles Riborg Mann|George Ransom Twiss,0.0,0.0,"The question ""If a tree falls in a forest and no one is around to hear it, does it make a sound?"" is a philosophical thought experiment. It is not attributed to a single person, but its most famous formulation is often credited to **George Berkeley** (1685–1753), an Irish philosopher who argued that objects only exist as perceptions (""to be is to be perceived""). However, the exact phrasing of the question as it is commonly known today was popularized later, particularly in"
closedbook,turkish finnish and hungarian belong to which family of languages,Uralic languages,0.0,0.0,"Turkish, Finnish, and Hungarian belong to the **Uralic** family of languages. Specifically, Finnish and Hungarian are part of the Uralic family (with Finnish in the Finnic branch and Hungarian in the Ugric branch), while Turkish belongs to the **Turkic** family. However, it is a common misconception that they are all in the same family; they are not. The Uralic and Turkic families are distinct and not directly related, though some outdated theories once grouped them"
closedbook,when did united states enter world war i,April 1917,0.0,0.0,"The United States entered World War I on **April 6, 1917**, when Congress declared war on Germany."
closedbook,who has given the theory of unbalanced economic growth,Hirschman,1.0,1.0,"The theory of unbalanced economic growth is primarily associated with **Albert O. Hirschman**.  He presented this concept in his influential 1958 book, *The Strategy of Economic Development*. Hirschman argued that developing countries often lack the resources and capacity for balanced growth (as proposed by Ragnar Nurkse). Instead, he advocated for deliberately creating imbalances—such as investing in specific key industries or sectors—to generate incentives and pressures that would induce further investment and development in other sectors. This process creates"
closedbook,where did the term spirits for alcohol come from,Middle Eastern alchemy,0.0,0.0,"The term ""spirits"" for alcohol comes from **alchemy and medieval chemistry**.  Here’s the breakdown of the origin:  1.  **Alchemical Theory:** Alchemists believed that all matter was composed of four elements (earth, air, fire, water) and a ""spirit"" or ""quintessence"" (a fifth essence). This spirit was the volatile, active, or life-giving principle of a substance. 2.  **Distillation:** When alchem"
closedbook,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee|First Lieutenant Israel Greene|Brevet Colonel Robert E. Lee,1.0,1.0,"The raid on the Harpers Ferry arsenal was ended by a contingent of U.S. Marines led by **Colonel Robert E. Lee** (then a U.S. Army officer), who was in command of the overall operation. The actual assault on the engine house where John Brown and his followers were barricaded was led by **Lieutenant Israel Greene**, who personally led the Marines in the final charge."
closedbook,when did disney art of animation resort open,"May 31, 2012",1.0,1.0,"Disney's Art of Animation Resort opened on **May 31, 2012**."
closedbook,where would a subcutaneous injection be made in the skin,the subcutis,0.0,0.0,"A subcutaneous injection is made into the **subcutaneous tissue**, which is the layer of fat and connective tissue located **between the skin (dermis) and the muscle**.  Common injection sites include: - The **outer area of the upper arm** (triceps area) - The **front of the thigh** (anterior thigh) - The **abdomen** (avoiding a 2-inch radius around the navel) - The **upper buttocks** (upper outer quadrant)  The needle"
closedbook,where are most nutrients absorbed in the human digestive tract,The small intestine|small intestine,1.0,1.0,"Most nutrients are absorbed in the **small intestine**.  Specifically, the majority of absorption occurs in the **duodenum** and **jejunum** (the first two sections of the small intestine). The inner lining of the small intestine is covered with tiny, finger-like projections called **villi** and even smaller microvilli, which greatly increase the surface area for absorbing digested carbohydrates, proteins, fats, vitamins, and minerals into the bloodstream."
closedbook,when do primary ossification centers appear in an embryo,prenatal development,0.0,0.0,"Primary ossification centers typically appear during the **embryonic period**, specifically between **weeks 8 and 12 of gestation** (the end of the first trimester).  Here is a more detailed breakdown:  - **First to appear:** The primary ossification centers for the **diaphyses (shafts) of long bones** (like the femur, humerus, and tibia) and the **clavicle** begin to form around **week 8**. - **General"
closedbook,where does kevins family go in home alone 2,Florida,1.0,1.0,"In *Home Alone 2: Lost in New York*, Kevin's family plans to go to **Miami, Florida** for their Christmas vacation. However, due to a series of mishaps at the airport, Kevin ends up boarding a flight to **New York City** instead, while the rest of the family flies to Miami."
closedbook,when is season 2 of jessica jones being released,"March 8, 2018",0.0,0.0,"As of my last update, there is no official announcement for a Season 2 of *Jessica Jones*. The series originally ran for three seasons on Netflix (released between 2015 and 2019), and it was canceled along with other Marvel Netflix shows. Since then, the character has not been revived for a new season on any platform. If you're referring to a potential revival or new series, no release date has been confirmed."
closedbook,what is final season of game of thrones,The eighth|eighth|the eighth season,0.0,0.0,The final season of *Game of Thrones* is **Season 8**. It consists of 6 episodes and aired in 2019.
closedbook,an edge that is between a vertex and itself is a,loop,1.0,1.0,An edge that connects a vertex to itself is called a **loop** (or a **self-loop**).
closedbook,when does the little couples new season start,"September 19, 2017",0.0,0.0,"I don't have access to real-time information or current TV schedules, so I can't confirm the exact start date for a new season of *The Little Couple*.  To find the most accurate and up-to-date information, I recommend:  1.  **Checking the official TLC website** (the network that airs the show). 2.  **Looking at the show's official social media pages** (Facebook, Instagram, or X/Twitter). 3.  **Searching"
closedbook,how tall is the actor who plays hagrid in harry potter,6ft 1in,0.0,0.0,"The actor who plays Rubeus Hagrid in the *Harry Potter* films is **Robbie Coltrane**. He was **6 feet 1 inch (1.85 meters)** tall.   However, to make Hagrid appear larger than life on screen, the filmmakers used forced perspective, camera tricks, and sometimes a body double (Martin Bayfield, who is 6 feet 10 inches) for long shots."
closedbook,what is the job of justice of the peace,dispense summary justice,0.0,0.0,"A Justice of the Peace (JP) is a judicial officer with limited authority, typically at the local or state level. Their specific duties vary by jurisdiction, but common responsibilities include:  - **Performing marriages** (civil ceremonies). - **Administering oaths and affirmations** (e.g., for affidavits or legal documents). - **Witnessing signatures** on official documents. - **Issuing summonses and warrants** (in some areas, for minor offenses). - **"
closedbook,who won the oscar for best picture in 1976,Rocky,0.0,0.0,"The Oscar for Best Picture in 1976 (for films released in 1975) was awarded to **""One Flew Over the Cuckoo's Nest""**."
closedbook,who has trained the most melbourne cup winners,Bart Cummings,1.0,1.0,"The trainer with the most Melbourne Cup wins is **Bart Cummings**, who trained 12 winners of the race. His victories spanned from 1958 to 2008, earning him the nickname ""Cups King."" His winners include:  - 1958: *Sailor's Guide* - 1966: *Galilee* - 1967: *Red Handed* - 1968: *Rain Lover* - 1969: *Rain Lover* (back-to"
closedbook,who was involved in the mapp vs ohio case,Dollree Mapp,0.0,1.0,"The key individuals and entities involved in the **Mapp v. Ohio** (1961) Supreme Court case were:  **The Defendant:** - **Dollree Mapp** – The woman whose home was illegally searched by police. She was convicted for possessing obscene materials found during that search.  **The Law Enforcement:** - **Cleveland Police Officers** – They entered Mapp's home without a valid search warrant, claiming they were looking for a bombing suspect and gambling parapher"
closedbook,who was kat slater's sisters in eastenders,Zoe|Little Mo|Lynne,0.0,1.0,"In the BBC soap opera *EastEnders*, Kat Slater (played by Jessie Wallace) has several sisters, though the family tree can be complex due to the show's retcons and extended family dynamics. Her biological sisters are:  1. **Little Mo Slater** (played by Kacey Ainsworth) – Kat's younger sister, known for her storyline involving domestic abuse. 2. **Lynne Slater** (played by Elaine Lordan) – Kat's older sister,"
closedbook,when did the philadelphia eagles play in the super bowl last,Super Bowl LII,0.0,0.0,"The Philadelphia Eagles last played in the Super Bowl on **February 12, 2023**, in **Super Bowl LVII** (57). They lost to the Kansas City Chiefs by a score of 38–35."
closedbook,what is the cross on a letter t called,arm|crossbar,1.0,1.0,"The cross on a letter ""t"" is called a **crossbar** (or sometimes a **cross-stroke**)."
closedbook,who plays the evil doctor in wonder woman,Elena Anaya|Spanish actress Elena Anaya,1.0,1.0,"In the 2017 film *Wonder Woman*, the character of Doctor Poison (the evil chemist working for the German army) is played by **Elena Anaya**."
closedbook,who starred in the movie summer of 42,Oliver Conant|Christopher Norris|Gary Grimes|Katherine Allentuck|Jennifer O'Neill|Jerry Houser|Robert Mulligan|Maureen Stapleton,1.0,1.0,"The movie *Summer of '42* (1971) starred **Gary Grimes** as Hermie, **Jerry Houser** as Oscy, and **Jennifer O'Neill** as Dorothy."
closedbook,what album is sacrifice by elton john on,Sleeping with the Past.|Sleeping with the Past,1.0,1.0,"The song ""Sacrifice"" by Elton John is on the album **Sleeping with the Past**, which was released in 1989."
closedbook,when did they replace lead with graphite in pencils,never contained the element lead,0.0,0.0,"The shift from lead to graphite in pencils happened gradually, but the key date is **1564**.  Here’s the breakdown:  - **Before 1564:** What we call ""lead"" pencils were actually made of **lead metal** (or a lead-tin alloy). These were used by artists and scribes to make faint, gray marks on paper or parchment. They were more like a stylus than a modern pencil. - **1564:** A massive deposit of pure, solid **"
closedbook,where can you find dna in the body,chromosomes in a cell|inside the cell nucleus,0.0,0.0,"DNA is found in nearly every cell of the human body. Specifically, it is located in two main areas within a cell:  1.  **The Nucleus:** This is the most well-known location. The vast majority of a person's DNA (about 99.9%) is packaged into chromosomes within the cell's nucleus. This is called **nuclear DNA**. 2.  **The Mitochondria:** A small amount of DNA (about 0.1%) is found in the mitochondria"
closedbook,who won the most medals in the 1924 winter olympics,Norway,1.0,1.0,"The country that won the most medals at the 1924 Winter Olympics in Chamonix, France, was **Norway**. They won a total of 17 medals (4 gold, 7 silver, 6 bronze)."
closedbook,what is the final season of downton abbey,the sixth|sixth|six|the sixth series|Six,0.0,0.0,"The final season of *Downton Abbey* is **Season 6**, which originally aired in the UK in 2015."
closedbook,which site of an enzyme is called allosteric site,regulatory site,0.0,0.0,"The **allosteric site** is a specific region on an enzyme that is **distinct from the active site**.  While the active site is where the substrate binds and the chemical reaction occurs, the allosteric site is a separate binding location for molecules called **effectors** (or modulators). When an effector binds to the allosteric site, it causes a change in the enzyme's shape (conformation), which in turn alters the activity of the active site—either enhancing it ("
closedbook,what caused the breakup of the democratic republican party,the disputed 1824 presidential election,0.0,0.0,"The breakup of the Democratic-Republican Party was primarily caused by internal ideological divisions over the scope of federal power, economic policy, and foreign relations, which crystallized during the 1824 presidential election.  Key factors include:  1. **The ""Era of Good Feelings"" and Factionalism**: After the War of 1812, the Federalist Party collapsed, leaving the Democratic-Republicans as the only major party. However, this one-party dominance masked growing internal rifts between national"
closedbook,who sings the song you'll never find another love like mine,Lou Rawls,1.0,1.0,"The song ""You'll Never Find Another Love Like Mine"" is sung by **Lou Rawls**. It was released in 1976 and became one of his biggest hits."
closedbook,where was the original flight of the phoenix filmed,"20th Century-Fox Studios|Buttercup Valley, Arizona|Pilot Knob Mesa, California",0.0,0.0,"The original 1965 film *The Flight of the Phoenix* was filmed on location in the **Yuma Desert** in **Arizona, USA**, as well as at **Buttercup Valley** in the **Imperial Sand Dunes** near Yuma. Additional scenes were shot at **Samuel Goldwyn Studios** in Hollywood, California."
closedbook,who warned europe to stay out of the americas,Monroe Doctrine|Roosevelt Corollary,1.0,1.0,"The warning for European powers to stay out of the Americas was issued by U.S. President **James Monroe** in his annual message to Congress on December 2, 1823. This policy became known as the **Monroe Doctrine**. It declared that the Western Hemisphere was no longer open to European colonization and that the United States would view any European interference in the affairs of the Americas as a hostile act."
closedbook,where does the formation of atp take place,plasma membrane in bacteria|inner mitochondrial membrane|thylakoid membrane|mitochondrial membrane in eukaryotes,0.0,1.0,"The formation of ATP (adenosine triphosphate) takes place in several locations within a cell, depending on the type of organism and the specific metabolic process:  1.  **Mitochondria (in eukaryotic cells):** This is the primary site for most ATP production. Specifically, it occurs during **oxidative phosphorylation** on the inner mitochondrial membrane (via the electron transport chain and ATP synthase). ATP is also produced in the mitochondrial matrix during the **Krebs cycle** (citric acid cycle"
closedbook,who wrote song what a friend we have in jesus,Charles Crozat Converse|Joseph M. Scriven|William Bolcom,1.0,1.0,"The hymn ""What a Friend We Have in Jesus"" was written by **Joseph M. Scriven** (1819–1886). He wrote the poem in 1855, originally as a comfort for his mother who was ill in Ireland. The music was later composed by **Charles C. Converse** in 1868."
closedbook,who is the guy who walked across the twin towers,Philippe Petit,1.0,1.0,"The person you're referring to is **Philippe Petit**, a French high-wire artist. On August 7, 1974, he illegally rigged a wire between the rooftops of the Twin Towers of the World Trade Center in New York City and walked across it eight times over the course of nearly an hour. His feat is famously documented in the film *Man on Wire* (2008)."
closedbook,where do the royalties for winnie the pooh go,"the Slesinger family|Slesinger, Inc.",0.0,0.0,The royalties for the original **Winnie-the-Pooh** books (by A.A. Milne) and the classic illustrations (by E.H. Shepard) are managed by **The Pooh Properties Trust**. This trust was established by the authors' families.  The income from these royalties is distributed to four main beneficiaries:  1.  **The Royal Literary Fund** (a charity that supports authors). 2.  **The Garrick/Milne Estate** (the family of A
closedbook,all the motor neurons that control the skeletal muscles are,efferent nerves|Somatic motor neurons|Somatic,1.0,1.0,All the motor neurons that control the skeletal muscles are **somatic motor neurons** (also called lower motor neurons).
closedbook,how old is the actress who plays phyllis on y&r,Gina Tognoni|age 44,0.0,0.0,"The actress who plays Phyllis Summers on *The Young and the Restless* is **Michelle Stafford**. She was born on **September 14, 1965**, which makes her **59 years old** as of 2025."
closedbook,who has scored more goals in the premier league,Alan Shearer,1.0,1.0,"The player who has scored the most goals in Premier League history is **Alan Shearer**, with **260 goals**. He achieved this while playing for Blackburn Rovers and Newcastle United.  The second-highest scorer is **Harry Kane**, with **213 goals** (all for Tottenham Hotspur, before his move to Bayern Munich)."
closedbook,total number of mna in pakistan national assembly,332 members|332,0.0,0.0,"The total number of Members of the National Assembly (MNAs) in Pakistan is **342**.  This is composed of: - **266** general seats (elected directly through first-past-the-post voting). - **60** seats reserved for women (allocated to political parties based on their proportion of general seats). - **10** seats reserved for non-Muslim minorities (also allocated proportionally).  **Note:** The current National Assembly was dissolved on **August 9, 2023**, ahead"
closedbook,who played stumpy in the movie rio bravo,Walter Brennan,1.0,1.0,The character Stumpy in the 1959 film *Rio Bravo* was played by **Walter Brennan**.
closedbook,where is the protien made in the cell,in the cell nucleus|cell nucleus,0.0,0.0,Protein is made in the **ribosomes** of the cell.  Ribosomes can be found in two locations: 1.  **Free-floating in the cytoplasm** (makes proteins used inside the cell). 2.  **Attached to the rough endoplasmic reticulum (RER)** (makes proteins that are exported out of the cell or sent to other organelles).
closedbook,if there is a line that lies parallel to the horizon it is said to be,A vanishing point,0.0,0.0,"If a line lies parallel to the horizon, it is said to be **horizontal**."
closedbook,when's the last time the philadelphia eagles played the new england patriots,in Super Bowl LII,0.0,0.0,"The last time the Philadelphia Eagles played the New England Patriots was on **September 10, 2023**, during Week 1 of the 2023 NFL season. The Eagles won the game 25-20 at Gillette Stadium in Foxborough, Massachusetts."
closedbook,what was the purpose of a revival meeting during the second great awakening,evangelizing,0.0,0.0,"The primary purpose of a revival meeting during the Second Great Awakening (roughly 1790–1840) was **to inspire a widespread, emotional re-commitment to Christian faith and to convert non-believers**, thereby sparking a ""revival"" of religious piety in individuals and communities.  More specifically, these meetings served several key purposes:  1.  **Mass Conversion:** The central goal was to bring people to a moment of personal conversion, often described as being ""born again"
