model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gemini-2.5-flash,10,0,who started the state of the union address,Woodrow Wilson,1.0,1.0,False,"Article 2, Section 3 of the U.S. Constitution requires the President to periodically ""give to the Congress Information of the State of the Union."" For most of the country's first century, the President primarily submitted a written report to Congress. After 1913, Woodrow Wilson, the 28th U.S. President, began the regular practice of delivering the address to Congress in person."
gemini-2.5-flash,10,0,when was a series of unfortunate events published,September 1999,1.0,1.0,False,"The first novel in ""A Series of Unfortunate Events,"" titled ""The Bad Beginning,"" was published in September 1999. The series of thirteen novels by Lemony Snicket (pen name of Daniel Handler) was published from 1999 to 2006."
gemini-2.5-flash,10,0,when is the last time the vikings were in the nfc championship,1976|2017/18,0.0,0.0,False,The last time the Vikings were in the NFC Championship was in the 2009 season. They played against the New Orleans Saints in the Louisiana Superdome.
gemini-2.5-flash,10,0,who produced a change is gonna come,Hugo & Luigi,1.0,1.0,False,"""A Change Is Gonna Come"" by Sam Cooke was produced by Hugo & Luigi."
gemini-2.5-flash,10,0,when did fortnite battle royal come out on xbox,September 2017,1.0,1.0,False,Fortnite Battle Royale was released on Xbox in September 2017.
gemini-2.5-flash,10,0,when did movies start coming out in color,introduced around 1940|1895,1.0,1.0,False,"The first color film was created in 1901 by Edward Raymond Turner and Frederick Marshall Lee. Early attempts at color in films also included hand-colored films, such as Thomas Edison's ""Annabelle's Dance"" in 1895, which used aniline dyes.  The first color features were made in the 1910s, with ""With Our King and Queen Through India"" (1912) being the very first. Technicolor made its"
gemini-2.5-flash,10,0,who wrote knock knock knocking on heavens door,Bob Dylan,1.0,1.0,False,"""Knockin' on Heaven's Door"" was written and sung by Bob Dylan."
gemini-2.5-flash,10,0,who plays stacey's mum in gavin and stacey,Melanie Walters,1.0,1.0,False,"In *Gavin & Stacey*, Stacey's mum, Gwen, is played by Melanie Walters."
gemini-2.5-flash,10,0,when did amnesia the dark descent come out,8 September 2010,0.0,0.0,False,"Amnesia: The Dark Descent was successfully released on September 8, 2010. It was released for Microsoft Windows, Mac OS X, and Linux operating systems in 2010, for PlayStation 4 in 2016, and for Xbox One in 2018."
gemini-2.5-flash,10,0,where is this years army navy game played,Lincoln Financial Field in Philadelphia|Lincoln Financial Field,0.0,0.0,False,"The provided search results do not contain information about the location of ""this year's"" Army-Navy game. The documents discuss past and current common locations, but not a specific future date."
gemini-2.5-flash,10,0,dendrites and cell bodies are components of what type of matter found in the brain,gray|Grey matter,1.0,1.0,False,"Dendrites and cell bodies are components of **grey matter** found in the brain. Grey matter is a major component of the central nervous system, consisting of neuronal cell bodies, neuropil (dendrites and myelinated as well as unmyelinated axons), glial cells, synapses, and capillaries. It is distinguished from white matter by containing numerous cell bodies and relatively few myelinated axons."
gemini-2.5-flash,10,0,how long is the famous suspension bridge in san francisco and what is it called,one-mile-wide|Golden Gate Bridge,1.0,1.0,False,"The famous suspension bridge in San Francisco is called the Golden Gate Bridge. While the provided documents state it was the longest suspension bridge in the world upon its completion in 1937, they do not specify its exact length."
gemini-2.5-flash,10,0,who sings i want to dance with you,George Strait,1.0,1.0,False,"The song ""I Just Want to Dance with You"" is performed by American country music singer George Strait. It was released in April 1998 as the first single from his album, *One Step at a Time*. John Prine also recorded the song 12 years earlier for his 1986 album, *German Afternoons*."
gemini-2.5-flash,10,0,who sang the song you got a friend in me,Lyle Lovett|Randy Newman,1.0,1.0,False,"""You've Got a Friend in Me"" was first recorded by Randy Newman, who also wrote the song. It served as the theme song for the 1995 Disney/Pixar animated film *Toy Story* and its sequels.  Other artists have also performed versions of the song: *   Tom Hanks performed a version for ""Woody's Roundup"" in the *Toy Story* universe. *   Robert Goulet sang Wheezy's version."
gemini-2.5-flash,10,0,where does a wrinkle in time take place,Connecticut,1.0,1.0,False,"The early scenes of the novel *A Wrinkle in Time* take place in and around an unnamed village, which was later established in *An Acceptable Time* as being in Connecticut. The Murry farmhouse, nearly 200 years old, has parallels to L'Engle's own Connecticut home, Crosswicks.  For the 2018 film adaptation, filming locations included Eureka, California, specifically in Humboldt County and at Sequoia Park, starting November 29"
gemini-2.5-flash,10,0,who said the poison is in the dose,credited to Paracelsus|Paracelsus,1.0,1.0,False,"The adage ""The dose makes the poison"" is credited to Paracelsus. He expressed the maxim ""All things are poison and nothing is without poison; only the dose makes a thing not a poison,"" which is often condensed to ""The dose makes the poison."""
gemini-2.5-flash,10,0,the outer layer of the skin that contains no blood or nerve supply is the,epidermis,1.0,1.0,False,"The epidermis is the outer layer of the skin that contains no blood vessels. It is nourished by diffused oxygen from the surrounding air and, to a lesser extent, by blood capillaries in the dermis [1].  Epithelial tissue, which forms the epidermis, has a nerve supply but no blood supply [8]."
gemini-2.5-flash,10,0,what year did seven nation army come out,2003|March 2003,1.0,1.0,False,"""Seven Nation Army"" was released in March 2003."
gemini-2.5-flash,10,0,when did canada get rid of the death penalty,"July 14, 1976|1976|1998",1.0,1.0,False,"Canada de facto abolished the death penalty in 1963, and it was de jure abolished in 1976 with the enactment of Bill C-84. Initially, certain military offenses prosecuted under the National Defence Act (cowardice, desertion, unlawful surrender, and spying for the enemy) still carried the death penalty, but these were also eliminated in 1998."
gemini-2.5-flash,10,0,who conducted the opening concert at carnegie hall,Pyotr Ilyich Tchaikovsky|maestro Walter Damrosch|Walter Damrosch,1.0,1.0,False,"The opening concert at Carnegie Hall on May 5, 1891, was conducted by maestro Walter Damrosch and Russian composer Pyotr Ilyich Tchaikovsky."
gemini-2.5-flash,10,0,where did students for a democratic society start,"Ann Arbor, Michigan",1.0,1.0,False,"Students for a Democratic Society (SDS) held its first meeting in 1960 on the University of Michigan campus at Ann Arbor, Michigan. The organization developed from the Student League for Industrial Democracy (SLID), which changed its name to SDS in early 1960."
gemini-2.5-flash,10,0,when did we first put a rover on mars,January 2004,0.0,0.0,False,"The first rover to operate on the surface of Mars was Sojourner, which landed on July 4, 1997, as part of the Mars Pathfinder mission."
gemini-2.5-flash,10,0,who laid foundation stone of islamia college peshawar,Haji Sahib|Haji Sahib of Turangzai,1.0,1.0,False,"The foundation stone of Islamia College, Peshawar, was laid by Haji Sahib of Turangzai."
gemini-2.5-flash,10,0,who wrote the song city of new orleans,Steve Goodman,1.0,1.0,False,"The song ""City of New Orleans"" was written by Steve Goodman."
gemini-2.5-flash,10,0,who became king of erebor after thorin dies,Dáin|his cousin Dáin,1.0,1.0,False,"After Thorin died, his cousin Dáin succeeded him as leader of Durin's Folk."
gemini-2.5-flash,10,0,who won the ncaa women's championship last year 2017,South Carolina Gamecocks|South Carolina,0.0,1.0,False,"In 2017, several NCAA women's championships were held:  *   **Basketball:** South Carolina defeated Mississippi State to win the championship. (Document 1) *   **Gymnastics:** Oklahoma won their second consecutive national title with a record score of 198.3875. (Document 2) *   **Rowing:** The University of Washington won the NCAA Championship, sweeping all three grand finals. (Document 7)"
gemini-2.5-flash,10,0,who did us fight in world war 1,Germany|Austria-Hungary,1.0,1.0,False,"The United States fought against Germany and Austria-Hungary in World War I. Congress declared war on Germany on April 6, 1917, and on Austria-Hungary on December 7, 1917. The U.S. joined the Entente powers in the conflict."
gemini-2.5-flash,10,0,rain sleet or snow that contains a high concentration of acids is called,"Acid rain|""Acid rain""",1.0,1.0,False,"Rain, sleet, or snow that contains a high concentration of acids is called acid rain. Acid rain is precipitation with elevated levels of hydrogen ions (low pH) [1]. ""Clean"" or unpolluted rain has an acidic pH, but usually no lower than 5.7, due to the reaction of carbon dioxide and water in the air to form carbonic acid [2]. However, acid rain is unusually acidic [1].  Acid rain is caused by emissions of sulfur dioxide and nitrogen"
gemini-2.5-flash,10,0,who plays jack skellington in nightmare before christmas,Danny Elfman|Chris Sarandon,1.0,1.0,False,"In the 1993 film *The Nightmare Before Christmas*, Jack Skellington is voiced by Chris Sarandon. Danny Elfman provided Jack's singing voice in the film."
gemini-2.5-flash,10,0,who was the head of the spanish inquisition,Grand Inquisitor|Tomás de Torquemada|Dominican Tomás de Torquemada,1.0,1.0,False,"The head of the Spanish Inquisition was the Inquisitor General. Tomás de Torquemada, a Spanish Dominican, was the most famous Inquisitor General and spearheaded the Spanish Inquisition [1]. He was the initial director of the Tribunal of the Holy Office of the Inquisition in Spain [7].  The Inquisitor General was the only public office whose authority extended to all the kingdoms of Spain, including American viceroyalties, with a brief exception between 1507 and 1"
gemini-2.5-flash,10,0,when did the movie peter pan come out,2003|25 December 2003,0.0,0.0,False,"The movie *Peter Pan* has been released multiple times:  *   **1924:** The first film adaptation, *Peter Pan*, was released in the United States on December 29, 1924, by Paramount Pictures. *   **1953:** Disney's animated film *Peter Pan* was originally released on February 5, 1953, by RKO Radio Pictures. *   **1988:** An"
gemini-2.5-flash,10,0,what ethnic group celebrates its contribution to america in october,Filipino Americans|Filipino American|Filipino,0.0,1.0,False,"Several ethnic groups celebrate their contributions to America in October:  *   **Filipino Americans** celebrate Filipino American History Month in October. *   **Italian Americans** celebrate Italian-American Heritage and Culture Month in October. *   **Polish Americans** celebrate Polish American Heritage Month in October. *   **Hispanic and Latino Americans** celebrate National Hispanic Heritage Month, which runs from September 15 to October 15."
gemini-2.5-flash,10,0,make it or break it who goes to the olympics,Payson|Jordan|Lauren|Colleen|Kaylie,1.0,1.0,False,"In ""Make It or Break It"" Season Three, the five girls chosen to represent the U.S. in the Olympics are Payson, Lauren, Kaylie, Jordan, and Colleen."
gemini-2.5-flash,10,0,element named after fictional planet from which superman came,Kryptonite,0.0,0.0,False,The element named after the fictional planet from which Superman came is krypton. The planet Krypton is the native world of Superman and is named after the element krypton.
gemini-2.5-flash,10,0,who plays red on orange is new black,"""Kate"" Mulgrew",1.0,1.0,False,"Kate Mulgrew plays Galina ""Red"" Reznikov on *Orange Is the New Black* [1]. Red is described as the powerful matriarch of the prison kitchen [9]. In the second season, Red goes to war to protect her ""family"" and power when a new inmate threatens her position [4]."
gemini-2.5-flash,10,0,where was the movie i am number 4 filmed,the Pittsburgh metropolitan area,1.0,1.0,False,"*I Am Number Four* was filmed in various locations, primarily within the Pittsburgh metropolitan area in Pennsylvania. Principal photography began on May 17, 2010, utilizing 20 locations in the region. DreamWorks chose the area due to tax incentives from the Pennsylvania Film Production Tax Credit and a positive prior experience filming *She's Out of My League* in Pittsburgh in 2008.  Specific filming locations in Pennsylvania included: *   **Monroeville"
gemini-2.5-flash,10,0,another name for the torso is the blank region of the body,trunk,1.0,1.0,False,"Another name for the torso is the **trunk** region of the body.  The trunk is a combination of the thoracic, mammary, abdominal, naval, and coxal regions [1]. The abdomen constitutes the part of the body between the thorax (chest) and pelvis [7]. The thorax is the region between the neck and diaphragm in the front of the body, also called the chest [2]."
gemini-2.5-flash,10,0,where does blood go when it leaves the pulmonary artery,lungs|The pulmonary vein,1.0,1.0,False,"When blood leaves the pulmonary artery, it goes to the lungs. The pulmonary artery splits into the right and the left main pulmonary artery, which then divide into lobar arteries, segmental arteries, subsegmental pulmonary arteries, and eventually intralobular arteries. In the lungs, carbon dioxide is released and oxygen is picked up during respiration. The pulmonary vein then returns oxygenated blood to the left atrium of the heart.  In a fetus, some blood from the right atrium enters the right ventricle and"
gemini-2.5-flash,10,0,who commissioned the first christmas card in 1943,Sir Henry Cole,1.0,1.0,False,Sir Henry Cole commissioned the first Christmas cards in 1843. They were illustrated by John Callcott Horsley.
gemini-2.5-flash,10,0,when did they start adding zinc to pennies,1864|1943|1864–1942,0.0,0.0,False,"The United States started adding zinc to pennies in 1860, when the copper penny was replaced with a bronze one composed of 95% copper, 4% tin, and 1% zinc. The composition was changed again in 1962 to 95% copper and 5% zinc. After 1982, with the exception of 2009 bicentennial cents, United States cents have been zinc with copper plating."
gemini-2.5-flash,10,0,who was hope brady's mother on days of our lives,Ciara Brady|Addie Horton,1.0,1.0,False,"Hope Brady's mother on *Days of Our Lives* was Addie Horton. Addie married Doug Williams and became pregnant with Hope, but declined leukemia treatment to save her unborn baby. Addie died on December 24, 1974, after pushing Hope's baby carriage out of the way of an oncoming car, saving Hope but not herself."
gemini-2.5-flash,10,0,what is the title of the person who runs the house of representatives,the Speaker of the House|Speaker of the House,1.0,1.0,False,"The person who runs the House of Representatives is typically called the Speaker of the House. This title is used in the United States, the Philippines, and the Netherlands.  In the United States House of Representatives, the Speaker is elected by the members and is traditionally the leader of the controlling party. In the Philippines, the Speaker is usually elected by a majority vote via roll call of the Representatives at the start of each new Congress. Similarly, in the Netherlands, the Speaker is elected by the Members of"
gemini-2.5-flash,10,0,who has been designed as the new finance secretary of india,Hasmukh Adhia,1.0,1.0,False,"Ajay Narayan Jha has been designated as the new Finance Secretary of India. He succeeded Hasmukh Adhia, who retired on November 30, 2018."
gemini-2.5-flash,10,0,who plays the first nfl game of the season,the New England Patriots|the Kansas City Chiefs,0.0,1.0,False,"The first NFL game of the season, known as the NFL Kickoff Game, typically features the defending Super Bowl champions hosting the game.  For example: *   In 2017, the New England Patriots, who were the defending Super Bowl LI champions, hosted the Kansas City Chiefs for the Kickoff Game. *   In 2010, the Super Bowl XLIV champion New Orleans Saints hosted the Minnesota Vikings in the NFL Kickoff Game.  Historically, the"
gemini-2.5-flash,10,0,what is the most popular religion in sweden,Lutheran|Lutheran Church of Sweden|Christianity,1.0,1.0,False,"The most popular religion in Sweden is Lutheranism, represented by the Church of Sweden. As of 2015, it had a registered membership of 6.1 million Swedish citizens, which is 61.2% of the total population [1]. However, membership in the Church of Sweden is declining, falling from 95% in 1970 and 85% in 2000, and currently decreasing by about 1% each year ["
gemini-2.5-flash,10,0,who is the current defence against the dark arts teacher,Amycus Carrow,0.0,0.0,False,"The provided text does not specify who the ""current"" Defence Against the Dark Arts teacher is. It lists the teachers during Harry Potter's time at Hogwarts, but does not indicate a present-day teacher."
gemini-2.5-flash,10,0,who decides where the super bowl is played,The NFL owners|NFL owners|the NFL,1.0,1.0,False,"The NFL decides where the Super Bowl is played. They choose the location three to five years in advance, with cities placing bids to host the game. The NFL evaluates these bids based on factors like stadium renovation and the city's ability to host. A leaked 2014 document outlined specific requirements for Super Bowl hosts, detailing costs to be assumed by both the host community and the NFL."
gemini-2.5-flash,10,0,what does g stand for in ncis los angeles,Grisha,0.0,0.0,False,"In NCIS: Los Angeles, the character G. Callen's friends call him ""G,"" but he does not know what his first name is."
gemini-2.5-flash,10,0,cls bank deals with transactions arising out of,foreign exchange market|the foreign exchange market,1.0,1.0,False,"CLS Bank deals with transactions arising out of the foreign exchange market (FX). It provides settlement services to its members in this market [1]. These transactions involve payment instructions submitted by settlement members to CLS, which are then authenticated and matched [3]. CLS settles these transactions by making debit and credit entries in the settlement members' accounts [2]."
gemini-2.5-flash,10,0,who is in charge of ratifying treaties in the us,the Executive branch|the President|Senate|the Senate,1.0,1.0,False,"In the U.S., the President is in charge of ratifying treaties, but only after the Senate provides its advice and consent through a two-thirds vote. This process makes it more challenging to gather sufficient political support for international treaties."
gemini-2.5-flash,10,0,where was the hindenburg scheduled to fly and how many passengers were on it,36 passengers,1.0,1.0,False,"The Hindenburg was scheduled to fly to Rio de Janeiro for its first commercial passenger flight on March 31. For the accident flight on May 6, 1937, the Hindenburg was carrying 36 passengers."
gemini-2.5-flash,10,0,days of our lives cast doug and julie,Susan Seaforth Hayes|Susan Seaforth|Bill Hayes,1.0,1.0,False,"Doug Williams and Julie Olson Williams are fictional characters and a supercouple from the American daytime drama *Days of Our Lives*. Doug is portrayed by Bill Hayes and Julie is portrayed by Susan Seaforth Hayes. The actors are married in real life and still recur in their roles on NBC's *Days of Our Lives*.  Doug and Julie are considered to be the first supercouple in daytime television history. Their storyline, which involved a love triangle with Addie, Julie's mother, was very popular"
gemini-2.5-flash,10,0,who sang i'm gonna run away from you,Tami Lynn,1.0,1.0,False,"Tami Lynn sang ""I'm Gonna Run Away From You."" It was released as a single in 1971 with ""The Boy Next Door"" as the b-side. The song became a hit in the UK, reaching number 4 on the UK Singles Chart in 1971."
gemini-2.5-flash,10,0,who plays whitey bulger's girlfriend in black mass,actress Dakota Johnson|Dakota Johnson,1.0,1.0,False,"Lindsey Cyr, Whitey Bulger's longtime former girlfriend, is played by Dakota Johnson in the film ""Black Mass."" Sienna Miller was also cast as Catherine Greig, Bulger's companion while a fugitive, and filmed scenes, but her scenes were ultimately cut from the film."
gemini-2.5-flash,10,0,who came up with popcorn at the movies,Glen W. Dickson,0.0,0.0,False,"Samuel M. Rubin, known as ""Sam the Popcorn Man,"" is widely recognized for popularizing popcorn in movie theaters, particularly in New York in the 1930s. He started selling popcorn in Long Island City, New York, and then in theaters at the age of 12. He is considered the probable pioneer of the widespread use of popcorn machines in theaters.  While there is some uncertainty about whether Rubin was the very first to sell popcorn in theaters, he is credited"
gemini-2.5-flash,10,0,what emperor took over france after the reign of terror,Napoleon|Napoleon Bonaparte,1.0,1.0,False,"After the Reign of Terror, Napoleon Bonaparte took control of France. He established the Consulate and later the First Empire, leading to the Napoleonic Wars."
gemini-2.5-flash,10,0,how many episodes of touching evil are there,16,0.0,1.0,False,"There are two distinct television series titled ""Touching Evil.""  The British series, which began airing in 1997, consists of 16 episodes across 3 seasons [1]. The first season had six 50-minute episodes [1, 2].  The American adaptation, based on the British series, ran for 12 episodes, premiering on March 12, 2004, and ending on June 14, 200"
gemini-2.5-flash,10,0,who sang the song a white sports coat and a pink carnation,Marty Robbins,1.0,1.0,False,"The song ""A White Sport Coat (and a Pink Carnation)"" was sung by Marty Robbins. Other versions were also sung by Johnny Desmond, Terry Dene, and The King Brothers."
gemini-2.5-flash,10,0,who wrote shes always a woman to me,Billy Joel|Joel,1.0,1.0,False,"Billy Joel wrote ""She's Always a Woman"" for his then-wife, Elizabeth Weber."
gemini-2.5-flash,10,0,where does new crust come from in sea floor spreading,basaltic magma|volcanic activity,1.0,1.0,False,"In seafloor spreading, new crust is formed at mid-ocean ridges. Basaltic magma rises through fractures in the lithosphere and cools on the ocean floor to create new seabed. This process is driven by convection currents in the sub-lithospheric mantle, which bring hot material to the surface beneath ocean ridges. As new lithosphere moves away from the ridges, new crust is added. This continuous creation of new ocean crust means that the oldest ocean crust on Earth is only about 200"
gemini-2.5-flash,10,0,where was the first high level language operating system created,at IBM,0.0,0.0,False,"The first operating system written entirely in a high-level language was the Master Control Program (MCP), introduced by Burroughs Corporation with the B5000 in 1961. The MCP was written in ESPOL, a dialect of ALGOL 60."
gemini-2.5-flash,10,0,who played shaggy in the new scooby doo movie,Matthew Lyn Lillard,0.0,0.0,False,Matthew Lillard played Shaggy in the 2002 live-action *Scooby-Doo* film and its 2004 sequel.
gemini-2.5-flash,10,0,how many times have real madrid won the champions league in a row,five times|five,1.0,1.0,False,"Real Madrid has won the Champions League in a row multiple times. They won it five times consecutively from 1956 to 1960 [1]. More recently, they became the first team to win back-to-back titles in the Champions League era in 2017 [4], and then secured their third title in a row in 2018 [2]."
gemini-2.5-flash,10,0,where do you get a cashiers check from,a bank|bank,1.0,1.0,False,A cashier's check is guaranteed by a bank and drawn on the bank's own funds. Some banks contract out the maintenance of their cashier's check accounts and check issuing. Integrated Payment Systems is one leading contractor that issues cashier's checks for many banks.
gemini-2.5-flash,10,0,who played guitar on my guitar gently weeps,Eric Clapton|George Harrison,1.0,1.0,False,"George Harrison, the song's writer and the Beatles' lead guitarist, played guitar on ""While My Guitar Gently Weeps."" Eric Clapton also contributed a lead guitar part to the recording, though he was not formally credited.  In live performances and cover versions, other guitarists have played the song. For example, Harrison shared the lead guitarist's role with Robben Ford during his 1974 North American tour. Jeff Healey covered the song with Harrison contributing on acoustic guitar."
gemini-2.5-flash,10,0,what state does rick and morty take place in,Washington|the U.S. state of Washington,1.0,1.0,False,"The show *Rick and Morty* takes place in Washington, outside of Seattle."
gemini-2.5-flash,10,0,who has the most subscribers in faze clan,FaZe Rug,1.0,1.0,False,FaZe Rug has the most subscribers out of all the FaZe members with 8 million subscribers. The official FaZe Clan YouTube channel has 4.8 million subscribers.
gemini-2.5-flash,10,0,the removal of temperature in fire fighting method is known as,cooling|penciling,0.0,0.0,False,"The removal of temperature in firefighting is known as reducing the heat output of a fire, or depriving it of heat. This is often achieved by spraying burning solid fuels with water, which absorbs heat as it changes from water to steam. Introducing sufficient quantities of powder or gas in the flame can also reduce the amount of heat available for the fire reaction."
gemini-2.5-flash,10,0,the witch and the hundred knight 2 us release,"March 27, 2018|March 2018",1.0,1.0,False,The Witch and the Hundred Knight 2 was released in North America in March 2018.
gemini-2.5-flash,10,0,who was in dont worry be happy video,Bill Irwin|Robin Williams|McFerrin,0.0,0.0,False,"The music video for Guy Sebastian's song ""Don't Worry Be Happy"" features Sebastian as a businessman having a difficult day. He is shown pouring curdled milk on his cereal, stepping into a rain shower, and experiencing a stressful day at the office. He then walks to the beach, appearing disgruntled, and notices a sad young girl in a wheelchair with her father. This leads him to realize his day isn't as bad as it seemed, and he runs into the ocean fully clothed"
gemini-2.5-flash,10,0,total strength of judges in supreme court of india,24|24 judges,1.0,1.0,False,"The Supreme Court of India currently has 24 judges, with a maximum possible strength of 31. The number of judges, including the Chief Justice of India, has increased over time from the original 8 in 1950 to 31 in 2008."
gemini-2.5-flash,10,4,who got the first nobel prize in physics,Wilhelm Conrad Röntgen,1.0,1.0,False,"The first Nobel Prize in Physics was awarded to Wilhelm Conrad Röntgen of Germany in 1901. He received the prize in recognition of his discovery of ""the remarkable rays (or x-rays)."""
gemini-2.5-flash,10,4,when is the next deadpool movie being released,"May 18, 2018",1.0,1.0,False,"The next Deadpool movie, *Deadpool 2*, is scheduled to be released in the United States on May 18, 2018. A sequel, *Deadpool 3*, is also in development."
gemini-2.5-flash,10,4,the south west wind blows across nigeria between,till September,0.0,0.0,False,"The southwest wind, also known as the Tropical Maritime (MT) airmass, blows across Nigeria. It invades the southern part of Nigeria from February and reaches the northern part by June [1]. This wind is responsible for Nigeria's rainy season [1, 10]. The monsoon winds from the Atlantic, which are part of the southwest wind system, arrive in central Nigeria in July, bringing high humidity, heavy cloud cover, and heavy rainfall that can last until September [5]. In"
gemini-2.5-flash,10,4,what does hp mean in war and order,hit points or health points,1.0,1.0,False,"Based on the provided documents, ""HP"" in the context of ""War and Order"" likely refers to **hit points** or **health points**.  Document [5] states: ""Health or vitality is an attribute assigned to entities, such as the player character, enemies and objects within a role-playing or video game, that indicates its state in combat. Health is usually measured in hit points or health points, shortened to HP.""  Document [2] further elaborates: ""HP is"
gemini-2.5-flash,10,4,who wrote the first declaration of human rights,Cyrus,0.0,0.0,False,"John Peters Humphrey is most famous as the author of the first draft of the Universal Declaration of Human Rights. He was a Canadian legal scholar, jurist, and human rights advocate. After consulting with the executive group of the Commission, chaired by Eleanor Roosevelt, Humphrey prepared the first preliminary draft."
gemini-2.5-flash,10,4,who is the owner of reading football club,Xiu Li Dai|Dai Xiuli|Dai Yongge|Yongge Dai,1.0,1.0,False,"Reading Football Club is 75% owned by Renhe Sports Management Ltd, which is 100% owned by Xiu Li Dai and Yongge Dai. The remaining 25% is owned by Narin Niruttinanon.  Anton Zingarevich was a former owner of Reading Football Club, having formally purchased the club on May 29, 2012."
gemini-2.5-flash,10,4,when is the last time the philadelphia won the superbowl,"Super Bowl LII,|2017",1.0,1.0,False,The Philadelphia Eagles won Super Bowl LII.
gemini-2.5-flash,10,4,how many episodes are there in dragon ball z,291 episodes|291,1.0,1.0,False,"The anime adaptation of *Dragon Ball Z* ran for 291 episodes in Japan. Initially, 276 episodes were broadcast in the United States, but all 291 episodes were later aired after content from the first 67 episodes was restored."
gemini-2.5-flash,10,4,who designed the garden city of new earswick,planner Raymond Unwin|architect Barry Parker|Raymond Unwin,1.0,1.0,False,Raymond Unwin and Barry Parker designed the garden city of New Earswick. They were commissioned by Joseph Rowntree to create an overall plan for the village and detailed designs for its first houses.
gemini-2.5-flash,10,4,what is the first step in the evolution of the eye,photoreceptor proteins that sense light|eyespots,1.0,1.0,False,"The earliest predecessors of the eye were photoreceptor proteins that sense light, found even in unicellular organisms, called ""eyespots."" These eyespots can only sense ambient brightness, distinguishing light from dark, which is sufficient for photoperiodism and daily synchronization of circadian rhythms. They are insufficient for vision as they cannot distinguish shapes or determine the direction of light. Eyespots are found in nearly all major animal groups and are common among unicellular organisms, such as the euglena's stigma"
gemini-2.5-flash,10,4,where is the tv show the curse of oak island filmed,Oak Island,1.0,1.0,False,"""The Curse of Oak Island"" is filmed on Oak Island."
gemini-2.5-flash,10,4,where is gall bladder situated in human body,beneath the liver,1.0,1.0,False,"In humans, the pear-shaped gallbladder is situated beneath the liver, specifically in a shallow depression below the right lobe [3, 5]. The fundus and body of the gallbladder lie against the gallbladder fossa, which is found beneath the junction of hepatic segments IVB and V [1]. The body of the gallbladder lies in a depression on the surface of the lower liver [1]. The neck of the gallbladder is medial to the duodenal impression on the liver, which is caused by the descending"
gemini-2.5-flash,10,4,who is the current director of the us mint,David J. Ryder|David Motl,1.0,1.0,False,"The position of Director of the United States Mint is currently vacant. As of January 20, 2017, the senior career official at the Mint has been Acting Principal Deputy Director David Motl."
gemini-2.5-flash,10,4,what is the main mineral in lithium batteries,Lithium|lithium,1.0,1.0,False,"The provided documents do not explicitly state the ""main mineral"" in lithium batteries. However, they do mention that lithium is an important component of battery electrolytes and electrodes due to its high electrode potential and low atomic mass, which contributes to a high charge- and power-to-weight ratio [5].  One type of lithium battery, the lithium-ion manganese oxide battery, uses manganese dioxide as a cathode material [2]."
gemini-2.5-flash,10,4,right to property according to the constitution of india is a,constitutional right,0.0,0.0,False,"According to the Constitution of India, the right to property is no longer a fundamental right but rather a constitutional or legal right.  Originally, the Constitution provided for the right to property under Articles 19 and 31. Article 19 guaranteed citizens the right to acquire, hold, and dispose of property, while Article 31 stated that no person shall be deprived of their property save by authority of law and indicated that compensation would be paid for property taken for public purposes [2,"
gemini-2.5-flash,10,4,who is the president of usa right now,Donald Trump,1.0,1.0,False,"Donald Trump is the 45th and current president of the United States, inaugurated on January 20, 2017."
gemini-2.5-flash,10,4,what part of the brain is in the middle cranial fossa,pituitary gland|the temporal lobes|the pituitary gland|temporal lobes,1.0,1.0,False,The middle cranial fossa houses the temporal lobes of the brain and the pituitary gland.
gemini-2.5-flash,10,4,where do the greasers live in the outsiders,"Tulsa, Oklahoma",1.0,1.0,False,"The greasers in *The Outsiders* live in Tulsa, Oklahoma. While the book does not explicitly state this, the story takes place there in 1965."
gemini-2.5-flash,10,4,who died in the plane crash greys anatomy,Dr. Lexie Grey|Lexie,1.0,1.0,False,"In the plane crash in *Grey's Anatomy*, Dr. Lexie Grey ultimately dies. Another survivor, Dr. Mark Sloan, also dies in a later episode due to the reverberations of the aviation accident."
gemini-2.5-flash,10,4,where do they grow hops in the us,"Yakima (Washington)|Idaho|Washington|western Canyon County, Idaho|Willamette (Oregon)|Oregon",1.0,1.0,False,"Hops are grown in several regions across the United States. Key production centers include the Yakima Valley in Washington, the Willamette Valley in Oregon, and western Canyon County in Idaho, which encompasses communities like Parma, Wilder, Greenleaf, and Notus [5].  Historically, the Puget Sound region in Washington was also a significant hop-growing area, with one venture in 1882 becoming ""The Largest Hop Ranch in the World"" [2]. Additionally, native New Mexican hops ("
gemini-2.5-flash,10,4,what's the dog's name on tom and jerry,Spike,1.0,1.0,False,The dog's name on Tom and Jerry is Spike. He is occasionally referred to as Butch or Killer.
gemini-2.5-flash,10,4,in which regions are most of africa petroleum and natural gas found,Nigeria,0.0,1.0,False,"Most of Africa's petroleum and natural gas resources are found in North Africa and sub-Saharan Africa.  Specifically: *   **North Africa** is dominant in oil and gas, with Libya holding approximately 50% of Africa's oil reserves. Algeria also has prevalent oil and natural gas resources. *   **Sub-Saharan Africa** is also a significant region for these resources. Nigeria is the largest oil and gas producer in Africa. Cameroon is sub-Saharan Africa's"
