condition,question,gold_answers,em_first_line,em_full,model_answer
closedbook,who decides the number of judges in the high court,the President of India,1.0,1.0,"The number of judges in a High Court in India is decided by the **President of India**.  While the Constitution of India (Article 216) states that ""Every High Court shall consist of a Chief Justice and such other Judges as the President may from time to time deem it necessary to appoint,"" it doesn't specify a fixed number.  Therefore, the President, in consultation with the Chief Justice of India and the Chief Justice of the concerned High Court, determines the strength of the"
closedbook,name the process of fusion of an egg with a sperm,fertilization|Human fertilization,1.0,1.0,The process of fusion of an egg with a sperm is called **fertilization**.
closedbook,the vascular layer of the eye is the,middle layer|The uvea|uvea,0.0,0.0,The vascular layer of the eye is the **choroid**.
closedbook,the cuban revolt against spain was led by,Máximo Gomez|Antonio Maceo|José Martí,0.0,1.0,"The Cuban revolt against Spain was led by **Carlos Manuel de Céspedes** in its initial phase (the Ten Years' War, 1868-1878).  Later, in the final Cuban War of Independence (1895-1898), key leaders included: *   **José Martí** (the intellectual leader and ""Apostle of Cuban Independence"") *   **Máximo Gómez** (military commander) *   **Antonio"
closedbook,when was the first documented case of tool mark identification,1835,1.0,1.0,"The first documented case of tool mark identification occurred in **1835** in England.  It involved a case where a bullet removed from a murder victim was compared to the a mold made from the barrel of a suspected murderer's gun. The striations on the bullet matched the imperfections in the gun barrel, leading to the conviction of the murderer."
closedbook,who has won the mens singles title in the australian open tennis tournament,Roger Federer,0.0,0.0,"To answer your question accurately, I need to know **which year** you are asking about.  The winner of the men's singles title at the Australian Open changes every year.  **Please tell me the year you are interested in!**"
closedbook,when did beds become popular in france and germany,the 12th century,0.0,0.0,"It's difficult to pinpoint an exact ""popularization"" date for beds in France and Germany because the concept of sleeping on a raised surface has a long and varied history, evolving differently across social classes and regions. However, we can trace a general timeline and key developments:  **Early History (Pre-Medieval):**  *   **Ancient Times:** Even in Roman Gaul and Germanic tribes, there's evidence of raised sleeping platforms or simple beds, though these were often rudimentary and not universally"
closedbook,who wrote the song the glory of love,Billy Hill,1.0,1.0,"The song ""The Glory of Love"" was written by **Billy Hill**."
closedbook,who wrote the book the origin of species,Charles Darwin,1.0,1.0,"The book ""On the Origin of Species"" (often shortened to ""The Origin of Species"") was written by **Charles Darwin**."
closedbook,who sang rip it up and start again,Scottish post-punk band Orange Juice|Orange Juice,0.0,0.0,"The song ""Rip It Up and Start Again"" was sung by **The Presets**."
closedbook,where are the winter olympics and when do they start,"Pyeongchang County, South Korea|Pyeongchang, South Korea|9 to 25 February 2018|9 February",0.0,0.0,"The Winter Olympics are held in different locations every four years. The most recent Winter Olympics were held in **Beijing, China**, from **February 4 to February 20, 2022**.  The next Winter Olympics will be held in **Milan and Cortina d'Ampezzo, Italy**, from **February 6 to February 22, 2026**."
closedbook,when does the miz and maryse show start,2018,0.0,1.0,"The Miz & Mrs. show, featuring The Miz and Maryse, **has already started and is currently airing.**  It premiered on July 24, 2018, and is in its third season. You can watch it on **USA Network**."
closedbook,where was the first season of slasher filmed,"Orangeville, Ontario, Canada|Sudbury, Parry Sound",0.0,0.0,"The first season of ""Slasher"" (also known as ""Slasher: The Executioner"") was filmed in **Sudbury, Ontario, Canada**."
closedbook,who said if a tree falls in the woods and nobody hears it,Philosopher George Berkeley|Charles Riborg Mann|George Ransom Twiss,0.0,0.0,"The phrase ""If a tree falls in the woods and nobody hears it, does it make a sound?"" is a philosophical thought experiment, not a direct quote from a single person.  It's used to explore concepts like: *   **Perception and reality:** Does something exist or have properties if it's not perceived? *   **The nature of sound:** Is sound a physical wave or an auditory experience? (Physically, the tree falling creates sound waves regardless of a"
closedbook,turkish finnish and hungarian belong to which family of languages,Uralic languages,0.0,0.0,"Turkish, Finnish, and Hungarian belong to the **Uralic language family**."
closedbook,when did united states enter world war i,April 1917,0.0,0.0,"The United States officially entered World War I on **April 6, 1917**, when Congress declared war on Germany."
closedbook,who has given the theory of unbalanced economic growth,Hirschman,1.0,1.0,"The theory of unbalanced economic growth is primarily associated with **Albert O. Hirschman**.  While other economists like Ragnar Nurkse discussed related concepts of balanced growth, it was Hirschman who explicitly developed and advocated for the strategy of unbalanced growth as a means for developing countries to overcome obstacles and achieve economic development."
closedbook,where did the term spirits for alcohol come from,Middle Eastern alchemy,0.0,0.0,"The term ""spirits"" for alcohol has a fascinating history rooted in **alchemy and early chemistry**.  Here's a breakdown of how it came about:  *   **Alchemy and Distillation:** In medieval times, alchemists were obsessed with finding the ""quintessence"" or ""fifth element"" – a pure, ethereal substance believed to be the very essence of something. They applied this concept to distillation. *   **""Spiritus"" in Latin:** The Latin word ""spirit"
closedbook,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee|First Lieutenant Israel Greene|Brevet Colonel Robert E. Lee,1.0,1.0,The soldiers who ended the raid on Harper's Ferry Arsenal were led by **Colonel Robert E. Lee**.
closedbook,when did disney art of animation resort open,"May 31, 2012",1.0,1.0,"Disney's Art of Animation Resort opened on **May 31, 2012**."
closedbook,where would a subcutaneous injection be made in the skin,the subcutis,0.0,0.0,"A subcutaneous injection is made into the **subcutaneous tissue**, which is the layer of fat and connective tissue located **just beneath the dermis** (the lower layer of the skin).  So, to be more specific:  *   **Epidermis:** Outermost layer (what you see). *   **Dermis:** Layer beneath the epidermis, containing nerves, blood vessels, hair follicles, etc. *   **Subcutaneous Tissue (Hypodermis):** The layer beneath the"
closedbook,where are most nutrients absorbed in the human digestive tract,The small intestine|small intestine,1.0,1.0,Most nutrients are absorbed in the **small intestine**.
closedbook,when do primary ossification centers appear in an embryo,prenatal development,0.0,0.0,Primary ossification centers begin to appear in an embryo during the **8th week of gestation**.  This is a crucial time as it marks the start of bone formation in many of the long bones and other skeletal elements.
closedbook,where does kevins family go in home alone 2,Florida,1.0,1.0,"In Home Alone 2, Kevin's family goes to **Florida** for their Christmas vacation."
closedbook,when is season 2 of jessica jones being released,"March 8, 2018",1.0,1.0,"Season 2 of Jessica Jones was released on **March 8, 2018**."
closedbook,what is final season of game of thrones,The eighth|eighth|the eighth season,0.0,0.0,The final season of Game of Thrones is **Season 8**.
closedbook,an edge that is between a vertex and itself is a,loop,1.0,1.0,An edge that is between a vertex and itself is a **loop** (or self-loop).
closedbook,when does the little couples new season start,"September 19, 2017",0.0,0.0,"The TV show ""Little People, Big World"" is currently airing its 25th season. It premiered on February 20, 2024, and new episodes are released weekly on Tuesdays at 9 PM ET/PT on TLC."
closedbook,how tall is the actor who plays hagrid in harry potter,6ft 1in,0.0,0.0,"Robbie Coltrane, the actor who played Hagrid in the Harry Potter films, was **6 feet 1 inch (1.85 m)** tall.  However, it's important to remember that Hagrid in the books and films is depicted as being much, much taller than that! They used various special effects, camera tricks, and even a stand-in (Martin Bayfield, who is 6'10"") for certain shots to make Hagrid appear to be"
closedbook,what is the job of justice of the peace,dispense summary justice,0.0,0.0,"The job of a Justice of the Peace (JP) varies depending on the jurisdiction, but generally, their responsibilities can be categorized into a few key areas:  **1. Judicial Functions (often limited):** *   **Minor Civil Cases:** In some areas, JPs preside over small claims courts, handling disputes involving relatively small amounts of money (e.g., landlord-tenant disputes, minor contract disagreements). *   **Traffic Offenses:** They might hear cases related to minor"
closedbook,who won the oscar for best picture in 1976,Rocky,0.0,0.0,The Oscar for Best Picture in 1976 went to **One Flew Over the Cuckoo's Nest**.
closedbook,who has trained the most melbourne cup winners,Bart Cummings,1.0,1.0,"That's a great question! When we look at the Melbourne Cup, the trainer who has **trained the most winners** is **Bart Cummings**.  He is legendary for his record, having trained **12 Melbourne Cup winners**."
closedbook,who was involved in the mapp vs ohio case,Dollree Mapp,0.0,1.0,"The **Mapp v. Ohio** case primarily involved:  *   **Dollree Mapp:** She was the central figure, as the police illegally searched her home and found the ""obscene"" materials that led to her conviction. *   **The State of Ohio:** Represented by its prosecutors, Ohio was the opposing party arguing for the validity of the conviction and the admissibility of the evidence.  While not directly involved as parties, the following were crucial:  *   **The"
closedbook,who was kat slater's sisters in eastenders,Zoe|Little Mo|Lynne,0.0,1.0,Kat Slater has two sisters in EastEnders:  * **Zoe Slater** (her younger sister) * **Little Mo Mitchell** (her older sister)
closedbook,when did the philadelphia eagles play in the super bowl last,Super Bowl LII,0.0,0.0,"The Philadelphia Eagles last played in the the Super Bowl on **February 12, 2023**, in Super Bowl LVII."
closedbook,what is the cross on a letter t called,arm|crossbar,1.0,1.0,"The cross on a letter ""t"" is called a **crossbar**."
closedbook,who plays the evil doctor in wonder woman,Elena Anaya|Spanish actress Elena Anaya,1.0,1.0,The evil doctor in Wonder Woman is named **Doctor Poison**. She is played by **Elena Anaya**.
closedbook,who starred in the movie summer of 42,Oliver Conant|Christopher Norris|Gary Grimes|Katherine Allentuck|Jennifer O'Neill|Jerry Houser|Robert Mulligan|Maureen Stapleton,0.0,1.0,"The movie ""Summer of '42"" did not have major stars in its cast. The main actors were:  *   **Gary Grimes** as Hermie *   **Jerry Houser** as Oscy *   **Oliver Conant** as Benjie *   **Jennifer O'Neill** as Dorothy"
closedbook,what album is sacrifice by elton john on,Sleeping with the Past.|Sleeping with the Past,1.0,1.0,"The song ""Sacrifice"" by Elton John is on his 1989 album **Sleeping with the Past**."
closedbook,when did they replace lead with graphite in pencils,never contained the element lead,0.0,0.0,"That's a great question, but it's based on a slight misunderstanding of how pencils are made!  **Lead was never replaced with graphite in pencils because pencils have always used graphite (or a graphite-clay mixture), not the metal lead.**  Here's the breakdown:  *   **The ""lead"" in a pencil is actually graphite.** The term ""pencil lead"" is a historical misnomer. When pencils were first invented and graphite deposits were discovered (notably"
closedbook,where can you find dna in the body,chromosomes in a cell|inside the cell nucleus,0.0,0.0,"You can find DNA in almost every cell in your body! Here's a more detailed breakdown:  *   **Nucleus:** This is the primary location for DNA in eukaryotic cells (which includes all human cells). The nucleus contains the cell's chromosomes, which are made of tightly coiled DNA. *   **Mitochondria:** These are the ""powerhouses"" of the cell, and they have their own small, circular DNA molecule called mitochondrial DNA (mtDNA). This DNA is"
closedbook,who won the most medals in the 1924 winter olympics,Norway,0.0,1.0,"There were no Winter Olympics in 1924. The first Winter Olympics were held in 1924, but they were called the ""International Winter Sports Week"" and were retroactively designated as the first Winter Olympics.  The 1924 Winter Olympics were held in Chamonix, France.  **Norway** won the most medals at the 1924 Winter Olympics with a total of **17 medals** (4 gold, 7 silver,"
closedbook,what is the final season of downton abbey,the sixth|sixth|six|the sixth series|Six,0.0,0.0,The final season of Downton Abbey is **Season 6**.
closedbook,which site of an enzyme is called allosteric site,regulatory site,0.0,0.0,"The **allosteric site** of an enzyme is a site **distinct from the active site** where a regulatory molecule (an allosteric effector or modulator) binds.  Here's a breakdown of why it's called that and its significance:  *   **""Allo-""** means ""other"" or ""different."" *   **""-steric""** refers to ""shape"" or ""space.""  So, an allosteric site is literally an ""other"
closedbook,what caused the breakup of the democratic republican party,the disputed 1824 presidential election,0.0,0.0,"The Democratic-Republican Party, which dominated American politics in the early 19th century, experienced a significant breakup primarily due to a combination of factors, with the **Panic of 1819** and the **Missouri Compromise** acting as major catalysts that exposed and exacerbated existing internal divisions.  Here's a breakdown of the key causes:  1.  **The Panic of 1819:**     *   **Economic Dislocation:** This was the first major"
closedbook,who sings the song you'll never find another love like mine,Lou Rawls,1.0,1.0,"The song ""You'll Never Find Another Love Like Mine"" is sung by **Lou Rawls**."
closedbook,where was the original flight of the phoenix filmed,"20th Century-Fox Studios|Buttercup Valley, Arizona|Pilot Knob Mesa, California",0.0,0.0,"The original ""Flight of the Phoenix"" (1965) was filmed in the **Yuma Desert, Arizona**.  They specifically chose the Yuma area for its vast, flat, and desolate landscape, which was perfect for simulating the Sahara Desert and the crash site."
closedbook,who warned europe to stay out of the americas,Monroe Doctrine|Roosevelt Corollary,1.0,1.0,"The United States, specifically President James Monroe, warned European powers to stay out of the Americas. This warning is known as the **Monroe Doctrine**."
closedbook,where does the formation of atp take place,plasma membrane in bacteria|inner mitochondrial membrane|thylakoid membrane|mitochondrial membrane in eukaryotes,0.0,1.0,"The formation of ATP (adenosine triphosphate) takes place in several locations within a cell, depending on the specific metabolic pathway involved. Here's a breakdown:  *   **Mitochondria:** This is the primary site for the vast majority of ATP production in aerobic organisms through a process called **oxidative phosphorylation**. This involves the electron transport chain and chemiosmosis.     *   Specifically, the **inner mitochondrial membrane** is where the electron transport chain complexes are located, and the"
closedbook,who wrote song what a friend we have in jesus,Charles Crozat Converse|Joseph M. Scriven|William Bolcom,1.0,1.0,"The hymn ""What a Friend We Have in Jesus"" was written by **Joseph M. Scriven**."
closedbook,who is the guy who walked across the twin towers,Philippe Petit,1.0,1.0,The man who walked across the Twin Towers was **Philippe Petit**.
closedbook,where do the royalties for winnie the pooh go,"the Slesinger family|Slesinger, Inc.",0.0,1.0,"This is a great question with a complex answer, as the royalties for Winnie the Pooh are split among several entities due to the character's long history and various adaptations.  Here's a breakdown of where the royalties generally go:  1.  **The Walt Disney Company:** This is the biggest recipient. In 1961, Stephen Slesinger, Inc. (who had acquired the merchandising rights from A.A. Milne in 1930) sold their"
closedbook,all the motor neurons that control the skeletal muscles are,efferent nerves|Somatic motor neurons|Somatic,1.0,1.0,All the motor neurons that control the skeletal muscles are **somatic motor neurons**.
closedbook,how old is the actress who plays phyllis on y&r,Gina Tognoni|age 44,0.0,0.0,"The actress who plays Phyllis on The Young and the Restless is Michelle Stafford. She was born on **September 14, 1965**.  Therefore, as of late 2023/early 2024, she is **58 years old**."
closedbook,who has scored more goals in the premier league,Alan Shearer,0.0,0.0,"To answer ""who has scored more goals in the Premier League,"" I need to know **which two players or teams you are comparing.**  Please provide the names of the players or teams you'd like me to compare."
closedbook,total number of mna in pakistan national assembly,332 members|332,0.0,0.0,The total number of MNAs (Members of the National Assembly) in Pakistan's National Assembly is **342**.
closedbook,who played stumpy in the movie rio bravo,Walter Brennan,1.0,1.0,Walter Brennan played Stumpy in the movie Rio Bravo.
closedbook,where is the protien made in the cell,in the cell nucleus|cell nucleus,0.0,0.0,"Protein synthesis, or the making of proteins, occurs primarily in the **ribosomes**.  Ribosomes can be found in two main locations within the cell:  1.  **Free ribosomes:** These are suspended in the cytoplasm and typically produce proteins that will function within the cytoplasm itself, or be imported into organelles like the nucleus, mitochondria, or peroxisomes. 2.  **Ribosomes attached to the endoplasmic reticulum (ER):** These are found on the surface of the rough endoplasmic reticulum"
closedbook,if there is a line that lies parallel to the horizon it is said to be,A vanishing point,0.0,0.0,"If there is a line that lies parallel to the horizon, it is said to be **horizontal**."
closedbook,when's the last time the philadelphia eagles played the new england patriots,in Super Bowl LII,0.0,0.0,"The last time the Philadelphia Eagles played the New England Patriots was on **October 22, 2023**."
closedbook,what was the purpose of a revival meeting during the second great awakening,evangelizing,0.0,0.0,"During the Second Great Awakening, revival meetings served several key purposes:  1.  **Spiritual Awakening and Conversion:** This was the primary and most fundamental purpose. Revival meetings were designed to awaken individuals to their sinfulness, their need for a savior, and to prompt a personal conversion experience. Preachers would deliver powerful, emotional sermons aimed at convicting people and leading them to a decision for Christ.  2.  **Rekindling Faith and Promoting Piety:** For those who were already"
